Placa,Pais,Plot,Site,Provincia,Nro_Plot,Altitud_plot,Latitud_plot,Longitud_plot,Family,Genus,Species,Scientific_name,POM,IND3,DAP3,HT3,Code3,BA3,Year3,code notes names
3024,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,4.1,1,78.8,16.20968031,,0.487688277,2019,ID_spp
3025,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Solanaceae,Solanum,hypaleurotrichum,Solanum hypaleurotrichum,1.3,1,12.5,10.79830615,,0.012271846,2019,ID_spp
3026.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.5,1,28.7,13.91470397,,0.064692461,2019,ID_spp
3026.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.55,1,15.5,11.69654751,,0.018869191,2019,ID_spp
3027.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,3.1,1,72.5,16.07768019,,0.41282491,2019,ID_spp
3027.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,2.9,1,21.6,12.96564952,,0.036643537,2019,ID_spp
3028,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.8,1,31.9,14.23263795,,0.079922903,2019,ID_spp
3029,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Axinaea,macrophylla,Axinaea macrophylla,1.3,1,11.6,10.47581475,,0.010568318,2019,ID_spp
3030,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Solanaceae,Solanum,hypaleurotrichum,Solanum hypaleurotrichum,1.3,1,8.1,8.883598824,,0.005152997,2019,ID_spp
3031,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Chloranthaceae,Hedyosmum,cumbalense,Hedyosmum cumbalense,1.5,1,15.4,11.67028194,,0.018626503,2019,ID_spp
3032,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Chloranthaceae,Hedyosmum,cumbalense,Hedyosmum cumbalense,1.5,1,15.9,11.79943205,,0.019855651,2019,ID_spp
3033,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Chloranthaceae,Hedyosmum,cumbalense,Hedyosmum cumbalense,1.3,1,7.8,8.714754712,,0.004778362,2019,ID_spp
3034,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Axinaea,macrophylla,Axinaea macrophylla,1.3,1,5.4,7.096270739,,0.002290221,2019,ID_spp
3035,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Escalloniaceae,Escallonia,myrtilloides,Escallonia myrtilloides,2.5,1,31.9,14.23263795,,0.079922903,2019,ID_spp
3036,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Araliaceae,Schefflera,sodiroi,Schefflera sodiroi,1.3,1,67.5,15.95728454,,0.357847038,2019,ID_spp
3037,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.3,1,24.7,13.43037179,,0.047916357,2019,ID_spp
3038,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Axinaea,macrophylla,Axinaea macrophylla,2.2,1,38,14.71675825,,0.113411495,2019,ID_spp
3039.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.7,1,23.8,13.30472175,,0.044488094,2019,ID_spp
3039.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.8,1,20.5,12.77663464,,0.033006358,2019,ID_spp
3040,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,13.3,11.06232227,,0.013892908,2019,ID_spp
3041,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Axinaea,macrophylla,Axinaea macrophylla,1.5,1,13.2,11.03039866,,0.013684778,2019,ID_spp
3042.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,9.9,9.779268293,,0.007697687,2019,ID_spp
3042.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,10.6,10.08131973,,0.008824734,2019,ID_spp
3043,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.3,1,6,7.552102377,,0.002827433,2019,ID_spp
3044.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,14.7,11.48000611,,0.016971669,2019,ID_spp
3044.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,14,11.27774278,,0.015393804,2019,ID_spp
3045.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Axinaea,macrophylla,Axinaea macrophylla,1.5,1,40.1,14.85514052,,0.12629281,2019,ID_spp
3045.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Axinaea,macrophylla,Axinaea macrophylla,1.8,1,11.4,10.4001325,,0.010207035,2019,ID_spp
3046,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Chloranthaceae,Hedyosmum,cumbalense,Hedyosmum cumbalense,1.5,1,29.7,14.01982227,,0.069279187,2019,ID_spp
3047,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Axinaea,macrophylla,Axinaea macrophylla,1.3,1,12.2,10.69396729,,0.011689866,2019,ID_spp
3048,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Axinaea,macrophylla,Axinaea macrophylla,1.3,1,14.7,11.48000611,,0.016971669,2019,ID_spp
3049,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Axinaea,macrophylla,Axinaea macrophylla,1.3,1,11.4,10.4001325,,0.010207035,2019,ID_spp
3050,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.3,1,8.4,9.046348213,,0.005541769,2019,ID_spp
3051,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,20.7,12.8120704,,0.033653526,2019,ID_spp
3052,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,7.4,8.479541672,,0.00430084,2019,ID_spp
3053,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.45,1,16.5,11.94751638,,0.021382465,2019,ID_spp
3054,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,9.9,9.779268293,,0.007697687,2019,ID_spp
3055,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,0,,,K,0,2019,ID_spp
3056,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Axinaea,macrophylla,Axinaea macrophylla,1.5,1,19.9,12.66730318,,0.031102553,2019,ID_spp
3057,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,14.3,11.36596661,,0.016060607,2019,ID_spp
3058,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,2.3,1,61.2,15.78089366,Y,0.29416617,2019,ID_spp
3059,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Axinaea,macrophylla,Axinaea macrophylla,2.5,1,32.4,14.27779036,,0.082447958,2019,ID_spp
3060,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,9.4,9.548825332,,0.006939778,2019,ID_spp
3061.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,16.3,11.89896012,,0.020867244,2019,ID_spp
3061.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.5,1,8,8.828011343,,0.005026548,2019,ID_spp
3062.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Solanaceae,Solanum,hypaleurotrichum,Solanum hypaleurotrichum,1.5,1,15.3,11.64379304,,0.018385386,2019,ID_spp
3062.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Solanaceae,Solanum,hypaleurotrichum,Solanum hypaleurotrichum,1.5,1,6.4,7.835207222,,0.003216991,2019,ID_spp
3062.3,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Solanaceae,Solanum,hypaleurotrichum,Solanum hypaleurotrichum,1.3,1,6.8,8.103235255,,0.003631681,2019,ID_spp
3063,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Brachyotum,gleasonii,Brachyotum gleasonii,1.3,0,,,K,0,2019,ID_spp
3064.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Brachyotum,gleasonii,Brachyotum gleasonii,1.3,0,,,K,0,2019,ID_spp
3064.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Brachyotum,gleasonii,Brachyotum gleasonii,1.3,0,,,K,0,2019,ID_spp
3065,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Axinaea,macrophylla,Axinaea macrophylla,1.6,1,10.5,10.0395524,,0.008659015,2019,ID_spp
3066,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,18.8,12.45425209,,0.027759113,2019,ID_spp
3067,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.2,1,32.2,14.25986344,Y,0.081433223,2019,ID_spp
3068.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.35,1,18,12.28807871,,0.0254469,2019,ID_spp
3068.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.3,1,20.5,12.77663464,,0.033006358,2019,ID_spp
3069,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.3,1,21.5,12.94904448,,0.03630503,2019,ID_spp
3070,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.5,1,18.6,12.41363806,,0.027171635,2019,ID_spp
3071,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Solanaceae,Solanum,hypaleurotrichum,Solanum hypaleurotrichum,1.3,1,7.5,8.539466989,,0.004417865,2019,ID_spp
3072.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.5,1,39.6,14.82329472,,0.123162998,2019,ID_spp
3072.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,14.1,11.30741421,,0.015614501,2019,ID_spp
3072.3,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,10.1,9.867923807,,0.008011847,2019,ID_spp
3072.4,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.6,1,7.8,8.714754712,,0.004778362,2019,ID_spp
3073,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Chloranthaceae,Hedyosmum,cumbalense,Hedyosmum cumbalense,1.7,1,9.7,9.688634081,,0.007389811,2019,ID_spp
3074.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Solanaceae,Solanum,hypaleurotrichum,Solanum hypaleurotrichum,1.6,1,7.4,8.479541672,,0.00430084,2019,ID_spp
3074.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Solanaceae,Solanum,hypaleurotrichum,Solanum hypaleurotrichum,1.3,1,10.7,10.1226456,,0.008992024,2019,ID_spp
3074.3,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Solanaceae,Solanum,hypaleurotrichum,Solanum hypaleurotrichum,1.3,1,7.5,8.539466989,,0.004417865,2019,ID_spp
3075,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.15,1,12.6,10.83241764,,0.012468981,2019,ID_spp
3076,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Asteraceae,Aequatorium,jamesonii,Aequatorium jamesonii,1.3,1,14.1,11.30741421,,0.015614501,2019,ID_spp
3077.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Solanaceae,Solanum,hypaleurotrichum,Solanum hypaleurotrichum,1.3,1,9.3,9.501158544,,0.006792909,2019,ID_spp
3077.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Solanaceae,Solanum,hypaleurotrichum,Solanum hypaleurotrichum,1.3,1,7.5,8.539466989,,0.004417865,2019,ID_spp
3078,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Boraginaceae,Tournefortia,fuliginosa,Tournefortia fuliginosa,1.05,1,20,12.68584792,,0.031415927,2019,ID_spp
3079,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.2,1,33.4,14.36484071,,0.087615878,2019,ID_spp
3080,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Chloranthaceae,Hedyosmum,cumbalense,Hedyosmum cumbalense,1.15,1,23.5,13.26125402,,0.043373614,2019,ID_spp
3081,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Axinaea,macrophylla,Axinaea macrophylla,1.3,1,6,7.552102377,,0.002827433,2019,ID_spp
3082,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Asteraceae,Verbesina,arborea,Verbesina arborea,1.5,1,14.1,11.30741421,,0.015614501,2019,ID_spp
3083,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.9,1,20.8,12.82960513,,0.033979466,2019,ID_spp
3084,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,2.1,1,51.1,15.41993021,,0.205083954,2019,ID_spp
3085,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.15,1,7,8.23196689,,0.003848451,2019,ID_spp
3086,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.1,1,18.9,12.47433449,,0.028055208,2019,ID_spp
3087.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.3,1,24.5,13.40304688,,0.047143525,2019,ID_spp
3087.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.4,1,20,12.68584792,,0.031415927,2019,ID_spp
3089,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Axinaea,macrophylla,Axinaea macrophylla,1.3,1,18.2,12.33056544,,0.026015529,2019,ID_spp
3090,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Asteraceae,Verbesina,arborea,Verbesina arborea,1.3,1,13.9,11.24780309,,0.015174678,2019,ID_spp
3091.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Asteraceae,Verbesina,arborea,Verbesina arborea,1.5,1,15.8,11.77403214,,0.01960668,2019,ID_spp
3091.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Asteraceae,Verbesina,arborea,Verbesina arborea,1.5,0,,,K,0,2019,ID_spp
3092,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Asteraceae,Verbesina,arborea,Verbesina arborea,1.3,1,28.8,13.92547134,,0.065144065,2019,ID_spp
3093.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.4,1,50.3,15.38601381,,0.198712804,2019,ID_spp
3093.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.65,1,47.2,15.2453394,,0.174974144,2019,ID_spp
3094,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Brachyotum,gleasonii,Brachyotum gleasonii,1.3,1,12.9,10.93281413,,0.013069811,2019,ID_spp
3095,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,2,1,26.6,13.6743036,,0.055571632,2019,ID_spp
3096.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.5,1,29.7,14.01982227,,0.069279187,2019,ID_spp
3096.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.5,1,14.7,11.48000611,,0.016971669,2019,ID_spp
3097,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.3,1,22.5,13.11023045,,0.039760782,2019,ID_spp
3098,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.3,1,13.8,11.2175915,,0.014957123,2019,ID_spp
3099,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Solanaceae,Sessea,cf.crassivenosa,Sessea cf.crassivenosa,1.2,1,16.5,11.94751638,,0.021382465,2019,cf
3400,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.1,1,57.2,15.65126716,,0.256969713,2019,ID_spp
3401,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.3,1,8.3,8.992755114,,0.005410608,2019,ID_spp
3402,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Polygalaceae,Monnina,cf.obovata,Monnina cf.obovata,1.3,1,8.3,8.992755114,,0.005410608,2019,cf
3403,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,26.7,13.68640685,,0.05599025,2019,ID_spp
3404,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.3,1,11.7,10.51308604,,0.010751315,2019,ID_spp
3405.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Brachyotum,gleasonii,Brachyotum gleasonii,1.3,1,14.5,11.42348825,,0.016512996,2019,ID_spp
3405.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Brachyotum,gleasonii,Brachyotum gleasonii,1.35,1,6.5,7.903579677,,0.003318307,2019,ID_spp
3406.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Asteraceae,Verbesina,arborea,Verbesina arborea,1.3,1,14.7,11.48000611,,0.016971669,2019,ID_spp
3406.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Asteraceae,Verbesina,arborea,Verbesina arborea,1.3,1,16.8,12.01889537,,0.022167078,2019,ID_spp
3407,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Brachyotum,gleasonii,Brachyotum gleasonii,1.3,1,12.4,10.76386383,,0.012076282,2019,ID_spp
3408.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,19.2,12.53370287,,0.028952918,2019,ID_spp
3408.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,29,13.94683252,,0.066051986,2019,ID_spp
3408.3,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,18.2,12.33056544,,0.026015529,2019,ID_spp
3408.4,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,8.2,8.938509317,,0.005281017,2019,ID_spp
3409,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Axinaea,macrophylla,Axinaea macrophylla,1.3,1,17.7,12.22311936,,0.024605739,2019,ID_spp
3410.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Asteraceae,Aequatorium,jamesonii,Aequatorium jamesonii,1.3,1,8.4,9.046348213,,0.005541769,2019,ID_spp
3410.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Asteraceae,Aequatorium,jamesonii,Aequatorium jamesonii,1.3,1,10.2,9.911529693,,0.008171282,2019,ID_spp
3411,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.5,1,8.9,9.30492349,,0.006221139,2019,ID_spp
3412.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Brachyotum,gleasonii,Brachyotum gleasonii,1.3,1,6.4,7.835207222,,0.003216991,2019,ID_spp
3412.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Brachyotum,gleasonii,Brachyotum gleasonii,1.3,1,6.8,8.103235255,,0.003631681,2019,ID_spp
3413,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.3,1,20.4,12.75873105,,0.03268513,2019,ID_spp
3414,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,corymbiformis,Miconia corymbiformis,1.3,1,8.5,9.099300323,,0.005674502,2019,ID_spp
3415,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.3,1,9.5,9.595954181,,0.007088218,2019,ID_spp
3416.1,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.5,1,8.3,8.992755114,,0.005410608,2019,ID_spp
3416.2,Ecuador,ECPI_YANA_01,Yanacocha,Pichincha,15,3507,-0.12672499,-78.590756,Melastomataceae,Miconia,bracteolata,Miconia bracteolata,1.5,1,10,9.823839315,,0.007853982,2019,ID_spp
