gbifID,hcnqID,institutionCode,recordedBy,eventDate,year,month,day,country,decimalLongitude,decimalLatitude,elevation,family,genus,species,acceptedScientificName,scientificNameAuthorship,image_url,reproductiveCondition,occurrenceRemarks,dynamicProperties,fieldNotes,FieldNotes
,32803,INABIOEC,Carlos Quelal,1992-05-21,1992.0,5.0,21.0,Ecuador,-78.2667,1.0167,900 m,Lecythidaceae,Eschweilera,caudiculata,Eschweilera caudiculata,R. Knuth,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=32803,,,,"Árbolito de 8 m de altura, 10 cm DAP. En pendiente, bosque primario. Frutos café-claros. Nombre local: tete","Árbolito de 8 m de altura, 10 cm DAP. En pendiente, bosque primario. Frutos café-claros. Nombre local: tete"
,33913,INABIOEC,Daniel Rubio,1991-03-16,1991.0,3.0,16.0,Ecuador,-78.6,0.9333,250 m,Lecythidaceae,Eschweilera,caudiculata,Eschweilera caudiculata,R. Knuth,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=33913,,,,Árbol de 15 m de altura; 30 cm DAP; en planicie. Fuste recto. Copa ancha. Fruto y semillas cafés. Frutos aparte. Nombre común: tete,Árbol de 15 m de altura; 30 cm DAP; en planicie. Fuste recto. Copa ancha. Fruto y semillas cafés. Frutos aparte. Nombre común: tete
,34230,INABIOEC,Philip Arthur Silverstone-Sopkin,2003-08-12,2003.0,8.0,12.0,Ecuador,-79.1161,-0.9761,1700 m,Lecythidaceae,Eschweilera,caudiculata,Eschweilera caudiculata,R. Knuth,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=34230,,,,"Árbol ca. 15 m de alto, 39.7cm DAP; sépalos y pétalos 5-7; corola rojo-violeta vivo, 65mm de diámetro, pétalos 35mm 1.; estaminodios y estambres amarillo claro.","Árbol ca. 15 m de alto, 39.7cm DAP; sépalos y pétalos 5-7; corola rojo-violeta vivo, 65mm de diámetro, pétalos 35mm 1.; estaminodios y estambres amarillo claro."
,34885,INABIOEC,Galo A. Tipaz,1992-06-19,1992.0,6.0,19.0,Ecuador,-78.4,1.0,650 - 100 m,Lecythidaceae,Eschweilera,caudiculata,Eschweilera caudiculata,R. Knuth,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=34885,,,,"Árbol de 15 m de altura, 40 cm DAP. En terreno plano de bosque primario, suelo amarillo-café. Flores rojo-púrpura en el fuste. Utilizado para construcción y leña. Nombre común: tete","Árbol de 15 m de altura, 40 cm DAP. En terreno plano de bosque primario, suelo amarillo-café. Flores rojo-púrpura en el fuste. Utilizado para construcción y leña. Nombre común: tete"
,176557,INABIOEC,Diana Margoth Fernández Fernández,2017-09-09,2017.0,9.0,9.0,Ecuador,-79.551111,0.908889,302 m,Lecythidaceae,Eschweilera,caudiculata,Eschweilera caudiculata,R. Knuth,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=176557,,,,"Árbol de 6 m de alto. Flores con numerosos estambres amarillos, pétalos blanco con bordes externos color rosado.","Árbol de 6 m de alto. Flores con numerosos estambres amarillos, pétalos blanco con bordes externos color rosado."
,176680,INABIOEC,Diana Margoth Fernández Fernández,2017-09-05,2017.0,9.0,5.0,Ecuador,-79.521389,0.853889,524 m,Lecythidaceae,Eschweilera,caudiculata,Eschweilera caudiculata,R. Knuth,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=176680,,,,"Árbol de 35 m de alto; 36,5 cm de DAP. Frutos caulinares.","Árbol de 35 m de alto; 36,5 cm de DAP. Frutos caulinares."
,176825,INABIOEC,Efraín Liborio Freire Mayorga,2016-11-21,2016.0,11.0,21.0,Ecuador,-79.3311111111111,-1.6475,382 m,Lecythidaceae,Eschweilera,caudiculata,Eschweilera caudiculata,R. Knuth,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=176825,,,,"Árbol 10 m de alto, flores rosadas con lila.","Árbol 10 m de alto, flores rosadas con lila."
,7653028,INABIOEC,Juan Carlos Cerón,2018-11-24,2018.0,11.0,24.0,Ecuador,-76.1514425,-1.6905583,220 m,Lecythidaceae,Eschweilera,caudiculata,Eschweilera caudiculata,R. Knuth,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=7653028,sterile,,,Árbol de 15 cm de DAP y 20 m de alto.,Árbol de 15 cm de DAP y 20 m de alto.
,9939,INABIOEC,Alberto Angel Alvarado,1989-01-08,1989.0,1.0,8.0,Ecuador,-77.6,-0.7167,1200 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=9939,,,,"Arbusto 3.20 m de altura. Flores moradas obscuras, racimosas. Cauliflor.","Arbusto 3.20 m de altura. Flores moradas obscuras, racimosas. Cauliflor."
,13272,INABIOEC,Carlos Eduardo Cerón Martínez,1992-08-11,1992.0,8.0,11.0,Ecuador,-79.6,-2.4,350 - 380 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=13272,,,,"Árbol de 15 m, flores caulinares color amarillo. TPP-15.","Árbol de 15 m, flores caulinares color amarillo. TPP-15."
,13274,INABIOEC,Carlos Eduardo Cerón Martínez,1988-12-23,1988.0,12.0,23.0,Ecuador,-77.6667,-0.75,1200 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=13274,,,,"Árbolito delgado de 8 m. Flores rami y caulifloras, en largos ra- cimos colgantes; cáliz y corola color vino morado. Bosque primario.","Árbolito delgado de 8 m. Flores rami y caulifloras, en largos ra- cimos colgantes; cáliz y corola color vino morado. Bosque primario."
,16594,INABIOEC,John Littner Clark,2001-12-08,2001.0,12.0,8.0,Ecuador,-78.2167,0.95,1500-2200 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=16594,,,,"Tree, 4 m tall. Calyx and corolla pinkish-red. Androphore yellow.","Tree, 4 m tall. Calyx and corolla pinkish-red. Androphore yellow."
,16597,INABIOEC,John Littner Clark,1998-03-16,1998.0,3.0,16.0,Ecuador,-79.75,0.4167,250 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=16597,,,,"Shrub, 2 m tall. Inflorescence ramiflorous. Raceme very short. Perianth purple.","Shrub, 2 m tall. Inflorescence ramiflorous. Raceme very short. Perianth purple."
,16602,INABIOEC,John Littner Clark,1994-11-14,1994.0,11.0,14.0,Ecuador,-79.73333,0.35,400 - 600 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=16602,,,,"Understory tree, 5 m tall, in mature forest. Fruits cauliflorous. Fruits seperate.","Understory tree, 5 m tall, in mature forest. Fruits cauliflorous. Fruits seperate."
,16603,INABIOEC,John Littner Clark,1995-05-08,1995.0,5.0,8.0,Ecuador,-79.73333,0.35,400 - 600 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=16603,,,,Sub-canopy tree. Inflorescence paniculate. Flowers red.,Sub-canopy tree. Inflorescence paniculate. Flowers red.
,16604,INABIOEC,John Littner Clark,1996-02-08,1996.0,2.0,8.0,Ecuador,-79.73333,0.35,400 - 600 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=16604,,,,"Tree, 3 m tall. Flowers ramiflorous. Perianth pink.","Tree, 3 m tall. Flowers ramiflorous. Perianth pink."
,21737,INABIOEC,Tom Delinks,1999-11-27,1999.0,11.0,27.0,Ecuador,-80.16166,-0.12777,500 - 550 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=21737,,,,Treelet 3 m tall; inflorescence ramiferous; peduncles light rose; subtending bracts light green; flowers violet; petals glossy outside; 2.5 cm dbh. 550 m.,Treelet 3 m tall; inflorescence ramiferous; peduncles light rose; subtending bracts light green; flowers violet; petals glossy outside; 2.5 cm dbh. 550 m.
,22216,INABIOEC,Calaway Homer Dodson,1988-07-20,1988.0,7.0,20.0,Ecuador,-78.461,0.778,,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=22216,,,,Small tree 4 m tall. Buds dark wine-red.,Small tree 4 m tall. Buds dark wine-red.
,22217,INABIOEC,Calaway Homer Dodson,1984-07-30,1984.0,7.0,30.0,Ecuador,-79.26666,-0.61666,650 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=22217,,,,Árbol 5 cm dbh. Esteril.,Árbol 5 cm dbh. Esteril.
,22220,INABIOEC,Calaway Homer Dodson,1979-02-06,1979.0,2.0,6.0,Ecuador,-79.366667,-0.566667,600 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=22220,,,,Tree 25 m. buds yellowish green leaves aromatic.,Tree 25 m. buds yellowish green leaves aromatic.
,23626,INABIOEC,Alwyn Howard Gentry,1990-05-12,1990.0,5.0,12.0,Ecuador,-78.5833,0.9167,800 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=23626,,,,"Tree, fruits brownish, flowers magenta.","Tree, fruits brownish, flowers magenta."
,24250,INABIOEC,Edgar Gudiño Jara,1989-11-03,1989.0,11.0,3.0,Ecuador,-77.0833333,-0.3333333,250 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=24250,,,,"Árbol pequeño 7 m de altura; 5 cm DAP; en pantano. Fuste irregular. Hojas papelosas flexibles, verde-claras. Flores moradas localizadas en el fuste.","Árbol pequeño 7 m de altura; 5 cm DAP; en pantano. Fuste irregular. Hojas papelosas flexibles, verde-claras. Flores moradas localizadas en el fuste."
,24614,INABIOEC,Juergen Homeier,2007-10-08,2007.0,10.0,8.0,Ecuador,-77.845,-0.8967,,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=24614,,,,"tree, plot 51 species 17","tree, plot 51 species 17"
,24944,INABIOEC,Fernando Hurtado,1988-12-17,1988.0,12.0,17.0,Ecuador,-77.6,-0.7167,1100 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=24944,,,,"Arbusto de 4 m. Flores púrpuras 3/10, con botones florales rojo púrpura 5/5. Hojas bastante grandes. Abundante musgo en la planta.","Arbusto de 4 m. Flores púrpuras 3/10, con botones florales rojo púrpura 5/5. Hojas bastante grandes. Abundante musgo en la planta."
,24946,INABIOEC,Fernando Hurtado,1988-11-10,1988.0,11.0,10.0,Ecuador,-77.6667,-0.7167,1230 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=24946,,,,"Árbolito de 6 m, delgado con flores y botones florales rojo vino; estambres amarillos; abundante musgo en la planta, entre guaduas,(muestra de flores en alcohol).","Árbolito de 6 m, delgado con flores y botones florales rojo vino; estambres amarillos; abundante musgo en la planta, entre guaduas,(muestra de flores en alcohol)."
,29230,INABIOEC,David A. Neill,1999-11-25,1999.0,11.0,25.0,Ecuador,-79.73333,0.35,500 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=29230,,,,Tree 15 m tall. Forest subcanopy. Fruits brown.,Tree 15 m tall. Forest subcanopy. Fruits brown.
,30996,INABIOEC,Walter Armando Palacios Cuenca,1995-03-02,1995.0,3.0,2.0,Ecuador,-79.7111,0.36,580 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=30996,,,,Árbol de 5 m de altura. Botones verdes.,Árbol de 5 m de altura. Botones verdes.
,31012,INABIOEC,Walter Armando Palacios Cuenca,1993-09-06,1993.0,9.0,6.0,Ecuador,-78.8833,0.7167,150 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=31012,,,,Árbol de 10 m de altura; 11.9 cm DAP. Follaje escaso distribuído en 3 ramas cortas. Hojas papiráceas. Árbol # 3.8.,Árbol de 10 m de altura; 11.9 cm DAP. Follaje escaso distribuído en 3 ramas cortas. Hojas papiráceas. Árbol # 3.8.
,31052,INABIOEC,Walter Armando Palacios Cuenca,1989-03-20,1989.0,3.0,20.0,Ecuador,-77.6667,-0.7167,1200 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=31052,,,,"Árbolito 4 m de alto; 3 cm DAP. Hojas cartáceas. Flores ramifloras, de rosado-obscuras a púrpuras.","Árbolito 4 m de alto; 3 cm DAP. Hojas cartáceas. Flores ramifloras, de rosado-obscuras a púrpuras."
,32604,INABIOEC,Nigel Pitman,1994-05-11,1994.0,5.0,11.0,Ecuador,-77.6667,-0.7167,1200 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=32604,,,,Marked tree number 13.32. Strong fibers in twigs and leaves. Smell of wet rope throughout tree.,Marked tree number 13.32. Strong fibers in twigs and leaves. Smell of wet rope throughout tree.
,32806,INABIOEC,Carlos Quelal,1992-04-15,1992.0,4.0,15.0,Ecuador,-78.5,0.8333,650 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=32806,,,,"Árbolito de 7 m de altura, 10 cm DAP. En pendiente, bosque primario. Frutos redondos café-claros.","Árbolito de 7 m de altura, 10 cm DAP. En pendiente, bosque primario. Frutos redondos café-claros."
,32809,INABIOEC,Carlos Quelal,1991-07-20,1991.0,7.0,20.0,Ecuador,-78.275,0.8917,1700-1900 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=32809,,,,"Árbol, 20 m de altura, 30 cm DAP. Copa ancha. Bosque primario. Colectado en pendiente. Frutos globosos café- claro. Nombre común: tete","Árbol, 20 m de altura, 30 cm DAP. Copa ancha. Bosque primario. Colectado en pendiente. Frutos globosos café- claro. Nombre común: tete"
,33916,INABIOEC,Daniel Rubio,1991-04-15,1991.0,4.0,15.0,Ecuador,-78.65,1.15,80 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=33916,,,,Árbol de 15 m de altura; 12 cm DAP; en planicie. Frutos verdes. Fruto aparte. Nombre común: tete,Árbol de 15 m de altura; 12 cm DAP; en planicie. Frutos verdes. Fruto aparte. Nombre común: tete
,34890,INABIOEC,Galo A. Tipaz,1992-08-17,1992.0,8.0,17.0,Ecuador,-78.41666,0.88333,1800 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=34890,,,,"Árbol de 15 m de altura, 30 cm DAP. En bosque primario. Flores caulinares de pétalos y estambres rosado-intensos.","Árbol de 15 m de altura, 30 cm DAP. En bosque primario. Flores caulinares de pétalos y estambres rosado-intensos."
,34892,INABIOEC,Galo A. Tipaz,1993-01-15,1993.0,1.0,15.0,Ecuador,-78.9167,0.75,130 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=34892,,,,Árbol de 8 m de altura; 12.3 cm DAP. Fuste recto y corteza lisa y blanca.,Árbol de 8 m de altura; 12.3 cm DAP. Fuste recto y corteza lisa y blanca.
,176817,INABIOEC,Efraín Liborio Freire Mayorga,2016-11-21,2016.0,11.0,21.0,Ecuador,-79.3311111111111,-1.6475,382 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=176817,,,,"Árbol 15 m alto, flores lilas.","Árbol 15 m alto, flores lilas."
,7499907,INABIOEC,Efraín Liborio Freire Mayorga,2019-06-12,2019.0,6.0,12.0,Ecuador,-79.833217,-3.591397,387 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=7499907,,,,"Árbol de 10 m de alto, flores moradas","Árbol de 10 m de alto, flores moradas"
,7500037,INABIOEC,Efraín Liborio Freire Mayorga,2018-11-15,2018.0,11.0,15.0,Ecuador,-79.850556,-3.597222,387 m,Lecythidaceae,Eschweilera,rimbachii,Eschweilera rimbachii,Standl.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=7500037,,,,"Arbol de 7 m de alto, frutos color café.","Arbol de 7 m de alto, frutos color café."
,934,INABIOEC,Milton Tirado,1993-12-08,1993.0,12.0,8.0,Ecuador,-78.75,0.816667,250 m,Lecythidaceae,Grias,peruviana,Grias peruviana,Miers,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=934,,,,Árbol de 25-30 m de altura. Frutos ovalados café-amarillentos. Frutos Aparte.,Árbol de 25-30 m de altura. Frutos ovalados café-amarillentos. Frutos Aparte.
,4558,INABIOEC,Milton Tirado,1994-09-19,1994.0,9.0,19.0,Ecuador,-78.75,0.816667,200 m,Lecythidaceae,Grias,peruviana,Grias peruviana,Miers,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=4558,,,,"Árbol de 25 m de altura, 12.1 cm DAP. Estéril. Árbol # 23-06.","Árbol de 25 m de altura, 12.1 cm DAP. Estéril. Árbol # 23-06."
,10104,INABIOEC,Aída Álvarez,1992-10-03,1992.0,10.0,3.0,Ecuador,-78.95,0.6667,280 m,Lecythidaceae,Grias,peruviana,Grias peruviana,Miers,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=10104,,,,Árbol de 10 m de altura. Frutos ovalados cafés. Usos: los frutos sirven de alimento a las guantas.,Árbol de 10 m de altura. Frutos ovalados cafés. Usos: los frutos sirven de alimento a las guantas.
,10471,INABIOEC,Carlos Aulestia,1992-09-21,1992.0,9.0,21.0,Ecuador,-78.55,1.1333,200 m,Lecythidaceae,Grias,peruviana,Grias peruviana,Miers,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=10471,,,,Árbol de 30 m de altura; 30 cm DAP. Cerca de sendero de bosque primario. Frutos amarillentos que nacen de las ramas y en el ápice del fruto deja una cicatriz.,Árbol de 30 m de altura; 30 cm DAP. Cerca de sendero de bosque primario. Frutos amarillentos que nacen de las ramas y en el ápice del fruto deja una cicatriz.
,12469,INABIOEC,Marco Cerna,2000-12-12,2000.0,12.0,12.0,Ecuador,-78.4433,-3.6206,1500 m,Lecythidaceae,Grias,peruviana,Grias peruviana,Miers,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=12469,,,,"Árbol de 5 m. Flores amarillo-pálidas, cáliz verde. Frutos cafés. Flores y frutos caulinares.","Árbol de 5 m. Flores amarillo-pálidas, cáliz verde. Frutos cafés. Flores y frutos caulinares."
,13585,INABIOEC,Milton Tirado,1995-03-25,1995.0,3.0,25.0,Ecuador,-78.75,0.816667,200 m,Lecythidaceae,Grias,peruviana,Grias peruviana,Miers,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=13585,,,,"Árbol de 18-20 m de altura, 18.2 cm de DAP. Frutos amarillos, olor penetrante. Árbol # 03.10.","Árbol de 18-20 m de altura, 18.2 cm de DAP. Frutos amarillos, olor penetrante. Árbol # 03.10."
,16605,INABIOEC,John Littner Clark,1997-04-04,1997.0,4.0,4.0,Ecuador,-79.8,0.25,250 m,Lecythidaceae,Grias,peruviana,Grias peruviana,Miers,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=16605,,,,"Tree, 10 m tall. Leaves in terminal clusters. Fruits brown; in fascicles of 2-3, below leaves. Fruits separate.","Tree, 10 m tall. Leaves in terminal clusters. Fruits brown; in fascicles of 2-3, below leaves. Fruits separate."
,16606,INABIOEC,John Littner Clark,1996-11-06,1996.0,11.0,6.0,Ecuador,-78.9167,-4.1833,1550 m,Lecythidaceae,Grias,peruviana,Grias peruviana,Miers,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=16606,,,,"Tree, 9 m tall. Inflorescence cauliflorous, in axillary fascicles. Petals 4, yellow. FRUITS SEPERATE.","Tree, 9 m tall. Inflorescence cauliflorous, in axillary fascicles. Petals 4, yellow. FRUITS SEPERATE."
,16607,INABIOEC,John Littner Clark,1995-12-01,1995.0,12.0,1.0,Ecuador,-79.8333,0.5,100 - 300 m,Lecythidaceae,Grias,peruviana,Grias peruviana,Miers,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=16607,,,,"Tree, 3 m tall. Petals yellow. Remnant mature forest tree in banana plantation.","Tree, 3 m tall. Petals yellow. Remnant mature forest tree in banana plantation."
