id,institutionCode,recordedBy,eventDate,year,month,day,country,decimalLongitude,decimalLatitude,verbatimElevation,family,genus,specificEpithet,scientificName,scientificNameAuthorship,occurrenceRemarks,dynamicProperties,verbatimAttributes,references,reproductiveCondition
139078,INABIOEC,Jorge Aucancela,2003-06-24,2003.0,6.0,24.0,Ecuador,-78.45,-1.5,2800 m-2950 m,Actinidiaceae,Saurauia,tomentosa,Saurauia tomentosa,Spreng.,,,"Árbol de 4 m de alto flores cremosas, estambres amarillentos.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=139078,
157887,INABIOEC,M. Potthast,1995-08-07,1995.0,8.0,4.0,Ecuador,-78.05,0.75,2900 m-3100 m,Actinidiaceae,Saurauia,tomentosa,Saurauia tomentosa,Spreng.,,,"Tree, 7 m.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=157887,
7500159,INABIOEC,Diana Margoth Fernández Fernández,2015-11-20,2015.0,11.0,20.0,Ecuador,-79.483892,-3.607633,2396 m,Actinidiaceae,Saurauia,tomentosa,Saurauia tomentosa,Spreng.,,,"Árbol de 10 m de alto. Hojas coriáceas, rugosas. Pétalos blancos; estambres amarillos; sépalos verdes.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=7500159,flower
7658850,INABIOEC,Diana Margoth Fernández Fernández,2020-11-05,2020.0,11.0,5.0,Ecuador,-78.50045,0.022767,3042.2 m,Actinidiaceae,Saurauia,tomentosa,Saurauia tomentosa,Spreng.,,,"Árbol de 12 m de alto. Hojas coriáceas, rugosas. Flores blancas.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=7658850,flower
97952,INABIOEC,Henrik Balslev,1983-10-23,1983.0,10.0,23.0,Ecuador,-78.2833,0.1,3500 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,5 m. high tree. Flowers white,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=97952,
99376,INABIOEC,John Littner Clark,1995-07-12,1995.0,7.0,12.0,Ecuador,-78.9333,-1.9667,2800 - 3200 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,"Canopy tree in mature forest. Common name: ""Danes"".",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=99376,
100332,INABIOEC,S. Bibiana Cuamacás,1993-01-02,1993.0,1.0,2.0,Ecuador,-78.4333,0.3333,3000 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,"Árbol pequeño, 12 m de altura, 15 cm DAP. Corteza externa café grisaceae, 0.2 cm de espesor; interna crema-verdosa. Hojas con envés verde-ferrugineo. Flores blancas, pedúnculos verdes. Usos: exclusivamente para leña. Nombre común: Palo Juan..",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=100332,
100333,INABIOEC,S. Bibiana Cuamacás,1992-11-25,1992.0,11.0,25.0,Ecuador,-78.4333,0.3333,2800 - 3000 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,"Árbolito de 8 m de altura, 10 cm DAP. Colectado en pendiente. Corteza externa café-verdosa, 0.2 cm de espesor; interna crema. Fruto drupas alargadas verdes y negras con pedúnculos café- rojizos. Usos: Exclusivamente para leña. Nombre común: Palo Juan.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=100333,
100967,INABIOEC,Alina Freire Fierro,2001-10-03,2001.0,10.0,3.0,Ecuador,-78.6333,-0.05,2400 - 2700 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,"Trepadora, flor blanca, fruto verde.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=100967,
102816,INABIOEC,Peter Møller Jørgensen,1986-05-31,1986.0,5.0,31.0,Ecuador,-78.65,-0.1833,2800 - 2950 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,Tree 4 m. Flowers white. Fruits black.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102816,
102828,INABIOEC,Peter Møller Jørgensen,1990-08-10,1990.0,8.0,10.0,Ecuador,-77.6333,0.65,3050 - 3100 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,"Scandent treelet. Calyx green with brown apex, corolla white.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102828,
102829,INABIOEC,Peter Møller Jørgensen,1990-02-13,1990.0,2.0,13.0,Ecuador,-78.7833,-0.6667,3270 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,Scandent shrub. Fruits green.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102829,
102834,INABIOEC,Peter Møller Jørgensen,1990-10-20,1990.0,10.0,20.0,Ecuador,-78.63333,-0.83333,2900 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,"Tree 6 m, diam. 13 cm. Sterile. SEF 767.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102834,
102852,INABIOEC,Peter Møller Jørgensen,1988-09-18,1988.0,9.0,18.0,Ecuador,-78.6333,-0.1667,2900 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,"Tree, 7 m, DBH 22 cm. Buds green. Fruits purplish red. SEF 366.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102852,
102858,INABIOEC,Peter Møller Jørgensen,1994-04-25,1994.0,4.0,25.0,Ecuador,-79.6881,-4.3244,2370 - 2490 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,Shrub 5 m. Flowers white.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102858,
105480,INABIOEC,Benjamin Øllgaard,1991-10-12,1991.0,10.0,12.0,Ecuador,-78.55,-0.1167,3500 - 3600 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,"In hedgerow, flowers fragant.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=105480,
105813,INABIOEC,Walter Armando Palacios Cuenca,1991-05-20,1991.0,5.0,20.0,Ecuador,-78.0333,0.85,2000 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,"Arbusto en forma de liana, 4 m de largo. Presencia de botones florales. Frutos globosos negros.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=105813,
107340,INABIOEC,Jorge Eduardo Ramos Peréz,2003-08-11,2003.0,8.0,11.0,Ecuador,-79.0017,-0.5292,2442 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,Árbol ca 5 m; hojas jovenes haz verde-moradoso; inflorescencia inmadura verde-rojiza.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=107340,
107341,INABIOEC,Jorge Eduardo Ramos Peréz,2003-07-19,2003.0,7.0,19.0,Ecuador,-78.8322,-0.5958,3100 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,Árbol ca 4.5 m; frutos maduros morado oscuros.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=107341,
109651,INABIOEC,Grady Linder Webster,1993-09-08,1993.0,9.0,8.0,Ecuador,-78.6,0.05,2500 - 2700 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,"Small tree 5 m high; flowers white, fruits green.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=109651,
157792,INABIOEC,Elbert Luther Little,1975-09-03,1975.0,9.0,3.0,Ecuador,-79.05,-3.9833,1800 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,Árbol de 12 m.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=157792,
7500228,INABIOEC,Diana Margoth Fernández Fernández,2015-11-22,2015.0,11.0,22.0,Ecuador,-79.5004,-3.623367,2476 m,Adoxaceae,Viburnum,pichinchense,Viburnum pichinchense,Benth.,,,"Arbusto de 2.5 m de alto. Hojas cartáceas, haz lustroso. Frutos maduros de color negro.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=7500228,fruit
2985,INABIOEC,Mauricio R. Gavilanes,1991-07-09,1991.0,7.0,9.0,Ecuador,-77.9333,-0.3667,3150 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Árbol 10 m. DAP 23.6 cm. Corteza color amarillo; madera amarillo pálido. Resina líquida que se torna naranja al corte.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=2985,
98300,INABIOEC,Jorge Caranqui,2002-04-06,2002.0,4.0,6.0,Ecuador,-78.45,-1.5,2650 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Ábol de 4 m., frutos verdes.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=98300,
99377,INABIOEC,John Littner Clark,1996-03-17,1996.0,3.0,17.0,Ecuador,-77.6333,-0.6,2600 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Tree, 7 m tall. Fruits green.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=99377,
100678,INABIOEC,Laurence Joseph Dorr,1989-06-22,1989.0,6.0,22.0,Ecuador,-79.0833,-2.9167,,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Shrub, 2 m tall. Flowers white. Fruit green, turning bluish-black.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=100678,
100709,INABIOEC,Lis Ellemann,1988-10-08,1988.0,10.0,8.0,Ecuador,-79.2333,-3.6333,2400 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Shrub, fruits blue. Vernacular name: ranis. Use: fuelwood. Informante: Natívidad Guamán, Saraguro-indian.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=100709,
100968,INABIOEC,Alina Freire Fierro,1992-07-12,1992.0,7.0,12.0,Ecuador,-79.2,-3.9667,2450 - 2500 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Arbusto de 3 m, flor blanca, fruto verde.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=100968,
100969,INABIOEC,Alina Freire Fierro,1992-11-28,1992.0,11.0,28.0,Ecuador,-79.1333,-2.8333,3170 - 3200 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Arbusto trepador, flor blanca, fruto negro.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=100969,
101291,INABIOEC,Alfonso Garmendia,1995-10-02,1995.0,10.0,2.0,Ecuador,-79.2167,-4.0,2250 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Árbol.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=101291,
101292,INABIOEC,Alfonso Garmendia,1996-09-26,1996.0,9.0,26.0,Ecuador,-79.1667,-4.0333,2220 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,A 144. Arbusto de 2 m. Fruto negro.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=101292,
101293,INABIOEC,Alfonso Garmendia,1996-09-08,1996.0,9.0,8.0,Ecuador,-77.7667,0.5333,3000 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,A. 142 Árbol 15 m. Frutos en umbela.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=101293,
102139,INABIOEC,Juergen Homeier,2006-04-08,2006.0,4.0,8.0,Ecuador,-77.5933333,-0.57,2490 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"tree, 7m, fruits",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102139,
102659,INABIOEC,Jaime Lucio Jaramillo,1979-05-27,1979.0,5.0,27.0,Ecuador,-79.016667,-2.85,2788 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Arbusto de 4 m. en bosque secundario, frutos negros.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102659,
102661,INABIOEC,Jaime Lucio Jaramillo,1980-09-16,1980.0,9.0,16.0,Ecuador,-79.2,-3.6167,2500 - 2800 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Arbusto de 3 m. en chaparro, ciénega, flores cremas, anteras cafés, frutos verdes.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102661,
102817,INABIOEC,Peter Møller Jørgensen,1986-08-06,1986.0,8.0,6.0,Ecuador,-78.6667,-3.0,2700 - 2900 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Shrub 2 m. Flowers white. Fruits black.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102817,
102819,INABIOEC,Peter Møller Jørgensen,1987-08-17,1987.0,8.0,17.0,Ecuador,-79.1667,-2.75,3050 - 3150 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Tree or shrub, to 5 m. Flowers white. Fruits green to black",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102819,
102820,INABIOEC,Peter Møller Jørgensen,1987-11-01,1987.0,11.0,1.0,Ecuador,-78.2667,0.55,2400 - 3000 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Shrub, 3 m. Corolla white.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102820,
102821,INABIOEC,Peter Møller Jørgensen,1988-02-23,1988.0,2.0,23.0,Ecuador,-79.1833,-3.9833,2630 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Tree, 6 m. Fruits green.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102821,
102822,INABIOEC,Peter Møller Jørgensen,1988-02-25,1988.0,2.0,25.0,Ecuador,-79.9167,-4.0833,2100 - 2600 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Shrub, 3 m. Corolla white.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102822,
102823,INABIOEC,Peter Møller Jørgensen,1988-12-29,1988.0,12.0,29.0,Ecuador,-79.2667,-3.6833,3020 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Scandent shrub. Fruits green to red.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102823,
102824,INABIOEC,Peter Møller Jørgensen,1990-07-21,1990.0,7.0,21.0,Ecuador,-79.2667,-3.9,2400 - 2550 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Scandent 3 m. Flowers white. Fruits green to dark red.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102824,
102825,INABIOEC,Peter Møller Jørgensen,1990-12-28,1990.0,12.0,28.0,Ecuador,-78.9167,-3.25,3300 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Scandent shrub. Flowers white.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102825,
102826,INABIOEC,Peter Møller Jørgensen,1990-07-18,1990.0,7.0,18.0,Ecuador,-79.0833,-3.1,3000 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Tree 4 m. Corolla white.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102826,
102827,INABIOEC,Peter Møller Jørgensen,1990-07-22,1990.0,7.0,22.0,Ecuador,-79.2833,-3.95,2500 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Shrub 3 m. fruit green.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102827,
102835,INABIOEC,Peter Møller Jørgensen,1994-12-01,1994.0,12.0,1.0,Ecuador,-79.2344,-4.0947,2700 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Tree 6 m. Fruits green.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102835,
102837,INABIOEC,Peter Møller Jørgensen,1994-12-02,1994.0,12.0,2.0,Ecuador,-79.3369,-3.8269,3060 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Treelet 3 m. Flowers white.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102837,
102842,INABIOEC,Peter Møller Jørgensen,1994-04-22,1994.0,4.0,22.0,Ecuador,-79.2811,-3.8608,2730 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Tree 5 m. Fruits green to black.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102842,
102844,INABIOEC,Peter Møller Jørgensen,2000-01-17,2000.0,1.0,17.0,Ecuador,-79.1106,-2.9542,3390 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Treelet 5 m. Flowers cream-white.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102844,
102846,INABIOEC,Peter Møller Jørgensen,1994-12-09,1994.0,12.0,9.0,Ecuador,-79.2514,-3.6683,3120 - 3210 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Scandent shrub, 3 . Flowers white.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102846,
102847,INABIOEC,Peter Møller Jørgensen,1994-11-27,1994.0,11.0,27.0,Ecuador,-79.2575,-4.0125,2700 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Treelet 3.5 m. Flowers white. Fruits black.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102847,
102849,INABIOEC,Peter Møller Jørgensen,1994-12-13,1994.0,12.0,13.0,Ecuador,-79.4814,-3.9522,2490 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Tree 4 m. fruits reddish black.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102849,
102850,INABIOEC,Peter Møller Jørgensen,2000-11-15,2000.0,11.0,15.0,Ecuador,-78.6508,-2.7811,2580 - 2700 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Flowers white, anthers cream, young fruits green.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102850,
102857,INABIOEC,Peter Møller Jørgensen,1994-04-21,1994.0,4.0,21.0,Ecuador,-79.2483,-3.9022,2610 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Shrub 4 m. Flowers white. Fruits green to black.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102857,
102859,INABIOEC,Peter Møller Jørgensen,1994-04-10,1994.0,4.0,10.0,Ecuador,-79.2539,-4.0036,2670 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Scandent shrub. Flowers white. Fruits red.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=102859,
103447,INABIOEC,Bo Boysen Larsen,1983-09-12,1983.0,9.0,12.0,Ecuador,-79.1833,-2.8167,3100 - 3200 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Shrub 2 m. tall, growing along the road. Flowers white.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=103447,
103448,INABIOEC,Bo Boysen Larsen,1983-11-07,1983.0,11.0,7.0,Ecuador,-78.4333,0.35,3300 - 3350 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Shrub 2 m. tall.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=103448,
103520,INABIOEC,Gwilym Peter Lewis,1996-10-02,1996.0,10.0,2.0,Ecuador,-79.4,-3.5167,2800 - 2950 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Shrub, 2.5 m x 2-3 cm diam., branches scandent; leaves semi-coriaceous, mid-green; fruits ellipsoid, green tinged purple. Common.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=103520,
104365,INABIOEC,Morán,1989-07-03,1989.0,7.0,3.0,Ecuador,-78.5,0.2,2850 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Arbusto de 4-5 m; 8 cm DAP. Fuste bifurcado. Corteza externa café, corrugada; interna blanca; grosor 2 mm. Hojas verde-obscuras, atacadas por insectos. Frutos en drupas, comidos por aves. Epoca de frutificacion Julio. Copa poco ramificada, monopodica. Usos: cabo de palos, hasta, madera de construccion. Nombre Vulgar: 'Juan Blanco",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=104365,
105481,INABIOEC,Benjamin Øllgaard,1989-03-11,1989.0,3.0,11.0,Ecuador,-79.5833,-3.95,2030 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"In scrub, 3 m tall shrub. Flowers white.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=105481,
105816,INABIOEC,Walter Armando Palacios Cuenca,1991-01-15,1991.0,1.0,15.0,Ecuador,-78.28333,0.41666,2400 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Árbol de 6 m de alto. Botones florales cremas.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=105816,
105874,INABIOEC,Walter Armando Palacios Cuenca,1992-12-23,1992.0,12.0,23.0,Ecuador,-77.7,0.58333,3150 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Arbusto escandente, liana o árbol de hasta 5 m de altura y 10 cm DAP. A menudo muy ramificado. Botones florales.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=105874,
108105,INABIOEC,Bertil Ståhl,1995-09-04,1995.0,9.0,4.0,Ecuador,-78.0667,-0.2167,2800 - 3200 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Slender shrub 2.5 m, fruits green.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=108105,
109164,INABIOEC,José Homero Vargas López,1994-08-06,1994.0,8.0,6.0,Ecuador,-78.4833,0.1,2850 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,Arbusto de 3 m de altura. Frutos redondos negros.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=109164,
109173,INABIOEC,José Homero Vargas López,2001-06-01,2001.0,6.0,1.0,Ecuador,-79.15,-4.4,2240 m,Adoxaceae,Viburnum,triphyllum,Viburnum triphyllum,Benth.,,,"Arbusto de 4 m. Planta monopodial de jóven y simpodial de adulta, crecimiento ortótropo; yemas axilares. nuevas ramas con 2 pares de hojas. Hojas opuestas, elípticas, margen eroso, ápice convexo. Inflorescencia terminal de 6 cm. Flores blancas; subinflorescencias agrupadas en un número de 7.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=109173,
